,,,,,
,📄 WB КОМИССИИ,,,,
,Красота,Прокладки для груди,"32,5",36,3
,Здоровье,Очки корригирующие,"31,5",35,3
,Канцелярские товары,Доски для записей,"29,5",33,3
,Канцелярские товары,Глобусы,"29,5",33,3
,Канцелярские товары,Копировальная бумага,"24,5",28,3
,Аксессуары для электроники,Аксессуары для микрофонов,"24,5",28,3
,Сантехника,Картриджи для смесителей,"27,5",31,3
,Продукты,Буженина,"16,5",20,3
,Продукты,Замороженные морепродукты,"16,5",20,3
,Продукты,Салаты,"21,5",25,3
,Продукты,Замороженные грибы,"16,5",20,3
,Продукты,Кефир,"16,5",20,3
,Продукты,Хачапури,"16,5",20,3
,Страхование,Страхование банковских карт,"23,5","23,5",3
,Сантехника,Мембраны для гидроаккумулятора,"27,5",31,3
,Продукты,Подарочные наборы продуктов,"21,5",25,3
,Автоаксессуары и дополнительное оборудование,Вставки в монтажную головку,"26,5",30,3
,Бижутерия,Упаковки для украшений,"28,5",32,3
,Продукты,Пресервы рыбные,"16,5",20,3
,Продукты,Шницели,"16,5",20,3
,Продукты,Ребрышки,"16,5",20,3
,Продукты,Масло сливочное,"21,5",25,3
,Продукты,Торты,"16,5",20,3
,Продукты,Сало,"21,5",25,3
,Продукты,Тесто,"21,5",25,3
,Продукты,Пицца,"16,5",20,3
,Детское питание,Напитки кисломолочные детские,22,"25,5",3
,Здоровье,Гели акушерские,25,"28,5",3
,Здоровье,Пластыри от курения,"25,5",29,3
,Продукты,Бекон,"16,5",20,3
,Продукты,Запеканки,"16,5",20,3
,Спортивное питание и косметика,Бустеры тестостерона,"25,5",29,3
,Здоровье,Насосы инфузионные,"25,5",29,3
,Продукты,Мясо охлажденное,"16,5",20,3
,Автоэлектроника,Видеорегистраторы для мотоциклов,"26,5",30,3
,Аксессуары,Горжетки,"34,5",38,3
,Садовые инструменты и полив,Секаторы,"29,5",33,3
,Продукты,Шашлык,"16,5",20,3
,Декор интерьера,Искусственные растения,"29,5",33,3
,Бытовая техника,Термопрессы для сублимации,"25,5",29,3
,Продукты,Сардельки,"16,5",20,3
,Продукты,Наборы для приготовления выпечки,"21,5",25,3
,Профессиональные музыкальные инструменты,Баяны,"23,5",27,3
,Продукты,Плов,"21,5",25,3
,Отделочные материалы,Двери межкомнатные,"28,5",32,3
,Белье,Бандалетки,"34,5",38,3
,Продукты,Филе,"16,5",20,3
,Автохимия и автокосметика,Шампуни для автомобиля,"26,5",30,3
,Продукты,Замороженная рыба,"16,5",20,3
